PDF,Seite,Leitidee,Stufe,Begriff,Exakt,Flexion,Kompositum,Wortteil,Anzahl_Gesamt,Score_Gewichtet
"84000_mb1_sb_Livebook_211019.pdf,69,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,70,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,70,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,70,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,70,Gesundheit,Stufe 1,Essen,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,70,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,70,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,70,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,70,Wirtschaft und Konsum,Stufe 1,Geld,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,71,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,71,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,71,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,4,4,0.4
84000_mb1_sb_Livebook_211019.pdf,71,Geschlechter und Gleichstellung,Stufe 1,gleich,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,71,Gesundheit,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,71,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,71,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,1,0,2,1.5
"84000_mb1_sb_Livebook_211019.pdf,71,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,71,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,71,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,71,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,4,4,0.4"
"84000_mb1_sb_Livebook_211019.pdf,71,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,4,0,4,2.0"
84000_mb1_sb_Livebook_211019.pdf,71,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,72,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,72,Geschlechter und Gleichstellung,Stufe 1,gleich,1,1,1,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,72,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,72,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,1,0,3,2.0"
"84000_mb1_sb_Livebook_211019.pdf,72,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,72,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.6"
84000_mb1_sb_Livebook_211019.pdf,72,Wirtschaft und Konsum,Stufe 2,Marke,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,72,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,73,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,73,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,73,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,73,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,73,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,73,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,73,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,2,0,0,0,2,2.0
"84000_mb1_sb_Livebook_211019.pdf,73,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,73,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,73,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,73,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,74,Geschlechter und Gleichstellung,Stufe 2,Beruf,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,74,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,74,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,74,Gesundheit,Stufe 1,Alter,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,74,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Globale Entwicklung und Frieden,Stufe 1,Region,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,74,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Musik,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Sprache,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,74,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,74,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Wohnen,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,74,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 4,Repräsentation,0,0,3,0,3,1.5"
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 2,Wahl,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,74,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,74,Wirtschaft und Konsum,Stufe 2,Angebot,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,74,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,74,Wirtschaft und Konsum,Stufe 3,Konsum,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,75,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,75,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,75,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,75,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,75,Gesundheit,Stufe 1,Alter,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,75,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,75,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,75,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Musik,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,75,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Sprache,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,75,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,75,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,75,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,75,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,2,0,2,1.0"
84000_mb1_sb_Livebook_211019.pdf,75,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,75,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,76,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Gesundheit,Stufe 1,Alter,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,76,Gesundheit,Stufe 1,Sport,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,76,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,1,0,0,1,2,1.1
84000_mb1_sb_Livebook_211019.pdf,76,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Musik,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,1,2,3,0.8
84000_mb1_sb_Livebook_211019.pdf,76,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Wohnen,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,76,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,76,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,76,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,76,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,76,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,76,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,3,3,0.3"
84000_mb1_sb_Livebook_211019.pdf,76,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,76,Wirtschaft und Konsum,Stufe 1,Werbung,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,77,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,77,Gesundheit,Stufe 1,Alter,1,0,0,1,2,1.1
84000_mb1_sb_Livebook_211019.pdf,77,Globale Entwicklung und Frieden,Stufe 2,Entwicklung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,77,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,77,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,77,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,77,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,77,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,1,1,2,0.6
"84000_mb1_sb_Livebook_211019.pdf,77,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,2,2,0.2"
84000_mb1_sb_Livebook_211019.pdf,77,Wirtschaft und Konsum,Stufe 3,Konsum,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,78,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,78,Geschlechter und Gleichstellung,Stufe 1,Mann,0,4,0,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,78,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,78,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,78,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,79,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,10,14,24,6.4
84000_mb1_sb_Livebook_211019.pdf,79,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,79,Geschlechter und Gleichstellung,Stufe 2,Recht,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,79,Geschlechter und Gleichstellung,Stufe 1,Rolle,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,79,Geschlechter und Gleichstellung,Stufe 1,gleich,2,2,1,0,5,4.0
84000_mb1_sb_Livebook_211019.pdf,79,Gesundheit,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,79,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,10,14,24,6.4
84000_mb1_sb_Livebook_211019.pdf,79,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,79,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,79,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,79,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,3,3,0.3
"84000_mb1_sb_Livebook_211019.pdf,79,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,4,1,0,5,3.6"
"84000_mb1_sb_Livebook_211019.pdf,79,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,79,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,79,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,80,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,80,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,80,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,80,Geschlechter und Gleichstellung,Stufe 1,gleich,2,4,1,0,7,5.5
84000_mb1_sb_Livebook_211019.pdf,80,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,80,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,6,1,0,7,5.0"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,5,2,7,2.7"
"84000_mb1_sb_Livebook_211019.pdf,80,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,2,0,2,1.0"
84000_mb1_sb_Livebook_211019.pdf,81,Geschlechter und Gleichstellung,Stufe 2,Recht,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,81,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,81,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,3,3,0.3
"84000_mb1_sb_Livebook_211019.pdf,81,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,81,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,81,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,81,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,7,0,7,3.5"
84000_mb1_sb_Livebook_211019.pdf,82,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,82,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,82,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,1,2,0.85
84000_mb1_sb_Livebook_211019.pdf,82,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,3,2,5,1.7
"84000_mb1_sb_Livebook_211019.pdf,82,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,82,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,82,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,1,2,0.85"
"84000_mb1_sb_Livebook_211019.pdf,82,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,82,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,3,2,5,1.7"
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 2,Angebot,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 1,Geschäft,0,0,5,1,6,2.6
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 1,Kauf,1,3,1,1,6,3.85
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 2,Kosten,2,0,7,0,9,5.5
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 1,Produkt,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,82,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,83,Geschlechter und Gleichstellung,Stufe 3,Gehalt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,83,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,83,Geschlechter und Gleichstellung,Stufe 1,gleich,0,2,0,1,3,1.6
84000_mb1_sb_Livebook_211019.pdf,83,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,83,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,83,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,3,0,3,1.5
"84000_mb1_sb_Livebook_211019.pdf,83,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,1,0,3,2.1"
"84000_mb1_sb_Livebook_211019.pdf,83,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,83,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,3,0,3,1.5"
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 2,Angebot,2,1,1,0,4,3.25
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 2,Einkauf,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 2,Hersteller,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 1,Kauf,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 2,Kosten,1,0,3,2,6,2.7
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 1,Preis,2,0,1,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,83,Wirtschaft und Konsum,Stufe 2,Preis,2,0,1,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,84,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,84,Geschlechter und Gleichstellung,Stufe 1,Person,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,84,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,84,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,84,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,84,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,1,2,4,1.45
84000_mb1_sb_Livebook_211019.pdf,84,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,84,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,84,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,84,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,84,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,84,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,0,3,4,1.3"
84000_mb1_sb_Livebook_211019.pdf,85,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,85,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,85,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,85,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,85,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,2,0,0,0,2,2.0
"84000_mb1_sb_Livebook_211019.pdf,85,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
